TaskId,TaskType,AlgorithmId,ScoringTime,NumberTemporalQueries,SearchedItemPosition,SearchedObjectPositionSum,TotalObjectResults,FirstOccurrence,TotalResults,SearchedItemScore,VBSScore,AvgScore,MedianScore,BestScore,WorstScore
3584f2e1-e562-4e4c-bf25-809c9f060300,KIST,STA,85080956,1,24,584,2710,24,10000,0.5714286,51.0,0.19908573,0.21428573,0.5714286,0.14285715
3584f2e1-e562-4e4c-bf25-809c9f060300,KIST,SQA,220818305,1,24,585,2710,24,10000,0.5714286,50.0,0.19908573,0.21428573,0.5714286,0.14285715
3584f2e1-e562-4e4c-bf25-809c9f060300,KIST,NA,182609497,1,24,585,2710,24,10000,0.5714286,51.0,0.19908573,0.21428573,0.5714286,0.14285715
3584f2e1-e562-4e4c-bf25-809c9f060300,KIST,IDA,82136474,1,24,585,2710,24,10000,0.5714286,52.0,0.19908573,0.21428573,0.5714286,0.14285715
3584f2e1-e562-4e4c-bf25-809c9f060300,KIST,VITRIVR,539919112,1,24,582,2710,24,10000,0.5714286,88.0,0.19908573,0.21428573,0.5714286,0.14285715
3584f2e1-e562-4e4c-bf25-809c9f060300,KIST,CLUSTER,162146556,1,347,589,2710,347,6641,0.71428573,63.0,0.29978275,0.2857143,7.9999986,0.14285715
3584f2e1-e562-4e4c-bf25-809c9f060300,KIST,LNA,84110158,1,24,585,2710,24,10000,0.5714286,52.0,0.19908573,0.21428573,0.5714286,0.14285715
3584f2e1-e562-4e4c-bf25-809c9f060100,KIST,STA,220269262,1,437,180,2157,437,10000,0.5,96.0,0.2705,0.375,0.75,0.25
3584f2e1-e562-4e4c-bf25-809c9f060100,KIST,SQA,83454325,1,437,180,2157,437,10000,0.5,98.0,0.2705,0.375,0.75,0.25
3584f2e1-e562-4e4c-bf25-809c9f060100,KIST,NA,57671825,1,437,180,2157,437,10000,0.5,98.0,0.2705,0.375,0.75,0.25
3584f2e1-e562-4e4c-bf25-809c9f060100,KIST,IDA,320879821,1,437,180,2157,437,10000,0.5,95.0,0.2705,0.375,0.75,0.25
3584f2e1-e562-4e4c-bf25-809c9f060100,KIST,VITRIVR,322798595,1,437,180,2157,437,10000,0.5,58.0,0.2705,0.375,0.75,0.25
3584f2e1-e562-4e4c-bf25-809c9f060100,KIST,CLUSTER,105591685,1,157,180,2157,157,5814,1.75,97.0,0.46525627,0.375,19.0,0.25
3584f2e1-e562-4e4c-bf25-809c9f060100,KIST,LNA,124607874,1,437,180,2157,437,10000,0.5,97.0,0.2705,0.375,0.75,0.25
3584f2e1-e562-4e4c-bf25-80060508d001,KIST,STA,103487282,2,0,128,2223,0,10227,0.75,97.0,0.14520387,0.125,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060508d001,KIST,SQA,70337894,2,0,26,2223,0,10227,0.75,98.0,0.1530263,0.125,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060508d001,KIST,NA,205168036,2,3,124,2223,3,10227,0.5163356,96.0,0.14361162,0.125,0.6227807,0.125
3584f2e1-e562-4e4c-bf25-80060508d001,KIST,IDA,73772856,2,0,87,2223,0,10227,0.64965737,98.0,0.14387137,0.125,0.64965737,0.125
3584f2e1-e562-4e4c-bf25-80060508d001,KIST,VITRIVR,510004811,2,0,153,2223,0,10224,0.75,55.0,0.1433881,0.1875,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060508d001,KIST,CLUSTER,69797686,2,76,124,2223,76,5997,1.375,98.0,0.24470569,0.125,9.5,0.125
3584f2e1-e562-4e4c-bf25-80060508d001,KIST,LNA,104138080,2,177,151,2223,177,10227,0.5,97.0,0.14344424,0.125,0.62239957,0.125
3584f2e1-e562-4e4c-bf25-80060518d001,KIST,STA,78805331,2,437,180,2157,437,10000,0.25,98.0,0.13525,0.1875,0.375,0.125
3584f2e1-e562-4e4c-bf25-80060518d001,KIST,SQA,51118943,2,437,180,2157,437,10000,0.25,98.0,0.13525,0.1875,0.375,0.125
3584f2e1-e562-4e4c-bf25-80060518d001,KIST,NA,48455849,2,437,180,2157,437,10000,0.25,98.0,0.13525,0.1875,0.375,0.125
3584f2e1-e562-4e4c-bf25-80060518d001,KIST,IDA,50540948,2,437,180,2157,437,10000,0.25,98.0,0.13525,0.1875,0.375,0.125
3584f2e1-e562-4e4c-bf25-80060518d001,KIST,VITRIVR,239528724,2,437,180,2157,437,10000,0.25,59.0,0.13525,0.1875,0.375,0.125
3584f2e1-e562-4e4c-bf25-80060518d001,KIST,CLUSTER,34883353,2,157,180,2157,157,5814,0.875,98.0,0.23262814,0.1875,9.5,0.125
3584f2e1-e562-4e4c-bf25-80060518d001,KIST,LNA,33030960,2,437,180,2157,437,10000,0.25,98.0,0.13525,0.1875,0.375,0.125
3584f2e1-e562-4e4c-bf25-80060528d001,KIST,STA,68825228,2,437,180,2157,437,10000,0.25,98.0,0.13525,0.1875,0.375,0.125
3584f2e1-e562-4e4c-bf25-80060528d001,KIST,SQA,94134159,2,437,180,2157,437,10000,0.25,98.0,0.13525,0.1875,0.375,0.125
3584f2e1-e562-4e4c-bf25-80060528d001,KIST,NA,149687090,2,437,180,2157,437,10000,0.25,97.0,0.13525,0.1875,0.375,0.125
3584f2e1-e562-4e4c-bf25-80060528d001,KIST,IDA,37370213,2,437,180,2157,437,10000,0.25,98.0,0.13525,0.1875,0.375,0.125
3584f2e1-e562-4e4c-bf25-80060528d001,KIST,VITRIVR,295992318,2,437,180,2157,437,10000,0.25,58.0,0.13525,0.1875,0.375,0.125
3584f2e1-e562-4e4c-bf25-80060528d001,KIST,CLUSTER,40076843,2,157,180,2157,157,5814,0.875,98.0,0.23262814,0.1875,9.5,0.125
3584f2e1-e562-4e4c-bf25-80060528d001,KIST,LNA,33444770,2,437,180,2157,437,10000,0.25,98.0,0.13525,0.1875,0.375,0.125
3584f2e1-e562-4e4c-bf25-80060538d001,KIST,STA,58908161,2,0,83,2223,0,10227,0.75,98.0,0.14574167,0.125,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060538d001,KIST,SQA,204277593,2,0,26,2223,0,10227,0.75,96.0,0.1530263,0.125,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060538d001,KIST,NA,111390688,2,176,150,2223,176,10227,0.5,97.0,0.14352293,0.125,0.62367785,0.125
3584f2e1-e562-4e4c-bf25-80060538d001,KIST,IDA,101177412,2,4,91,2223,4,10227,0.5043239,97.0,0.143832,0.125,0.625,0.125
3584f2e1-e562-4e4c-bf25-80060538d001,KIST,VITRIVR,443308639,2,0,101,2223,0,10221,0.75,56.0,0.14382154,0.125,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060538d001,KIST,CLUSTER,115984081,2,76,124,2223,76,5997,1.375,97.0,0.24503918,0.125,9.5,0.125
3584f2e1-e562-4e4c-bf25-80060538d001,KIST,LNA,62730246,2,176,150,2223,176,10227,0.5,98.0,0.14341845,0.125,0.637192,0.125
3584f2e1-e562-4e4c-bf25-80060618d001,KIST,STA,121004384,2,1,173,3747,1,19781,0.53571427,97.0,0.12886734,0.125,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060618d001,KIST,SQA,181225823,2,1,106,3747,1,19983,0.53571427,93.0,0.14863795,0.14285715,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060618d001,KIST,NA,131048524,2,0,184,3747,0,19941,0.5151102,75.0,0.11952486,0.125,0.5151102,0.071428575
3584f2e1-e562-4e4c-bf25-80060618d001,KIST,IDA,152871062,2,0,160,3747,0,19963,0.5148048,75.0,0.120963946,0.125,0.5148048,0.071428575
3584f2e1-e562-4e4c-bf25-80060618d001,KIST,VITRIVR,570866478,2,0,178,3747,0,19493,0.53571427,95.0,0.12158119,0.125,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060618d001,KIST,CLUSTER,102259580,2,106,203,3747,106,12399,1.2321429,98.0,0.19245648,0.125,9.5,0.071428575
3584f2e1-e562-4e4c-bf25-80060618d001,KIST,LNA,151964202,2,0,192,3747,0,19900,0.41391352,98.0,0.1181879,0.1875,0.41391352,0.071428575
3584f2e1-e562-4e4c-bf25-80060558d001,KIST,STA,184383290,2,0,67,2223,0,10227,0.75,98.0,0.14583944,0.125,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060558d001,KIST,SQA,37536699,2,0,26,2223,0,10227,0.75,100.0,0.1530263,0.125,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060558d001,KIST,NA,29986858,2,178,136,2223,178,10227,0.5,100.0,0.14356421,0.125,0.61566436,0.125
3584f2e1-e562-4e4c-bf25-80060558d001,KIST,IDA,31098957,2,1,100,2223,1,10227,0.54263496,100.0,0.14369874,0.125,0.56846035,0.125
3584f2e1-e562-4e4c-bf25-80060558d001,KIST,VITRIVR,242239154,2,0,81,2223,0,10221,0.75,70.0,0.14391938,0.125,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060558d001,KIST,CLUSTER,22996723,2,76,125,2223,76,5997,1.375,100.0,0.24512257,0.125,9.5,0.125
3584f2e1-e562-4e4c-bf25-80060558d001,KIST,LNA,34752767,2,176,150,2223,176,10227,0.5,100.0,0.14341833,0.125,0.5398725,0.125
3584f2e1-e562-4e4c-bf25-80060608d001,KIST,STA,131357705,2,1,229,3747,1,19781,0.53571427,97.0,0.1283221,0.125,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060608d001,KIST,SQA,147418386,2,1,106,3747,1,19983,0.53571427,94.0,0.14863795,0.14285715,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060608d001,KIST,NA,101019728,2,0,205,3747,0,19934,0.40219182,75.0,0.119651996,0.1875,0.40219182,0.071428575
3584f2e1-e562-4e4c-bf25-80060608d001,KIST,IDA,87992363,2,0,167,3747,0,19963,0.4783756,75.0,0.12083473,0.125,0.4783756,0.071428575
3584f2e1-e562-4e4c-bf25-80060608d001,KIST,VITRIVR,530918706,2,0,252,3747,0,19572,0.53571427,95.0,0.1204974,0.1875,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060608d001,KIST,CLUSTER,109761290,2,106,198,3747,106,12394,1.2321429,98.0,0.19105011,0.1875,9.5,0.071428575
3584f2e1-e562-4e4c-bf25-80060608d001,KIST,LNA,208720370,2,41,252,3747,41,19889,0.2857143,97.0,0.118217506,0.125,0.39609084,0.071428575
3584f2e1-e562-4e4c-bf25-80060548d001,KIST,STA,53567385,2,0,83,2223,0,10227,0.75,100.0,0.14574167,0.125,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060548d001,KIST,SQA,78331866,2,0,26,2223,0,10227,0.75,99.0,0.1530263,0.125,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060548d001,KIST,NA,237475673,2,2,131,2223,2,10227,0.54153115,98.0,0.14356126,0.125,0.62208456,0.125
3584f2e1-e562-4e4c-bf25-80060548d001,KIST,IDA,41880082,2,0,91,2223,0,10227,0.56846035,100.0,0.14376128,0.125,0.56846035,0.125
3584f2e1-e562-4e4c-bf25-80060548d001,KIST,VITRIVR,193565879,2,0,101,2223,0,10221,0.75,70.0,0.14382154,0.125,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060548d001,KIST,CLUSTER,28503482,2,76,124,2223,76,5997,1.375,100.0,0.24503918,0.125,9.5,0.125
3584f2e1-e562-4e4c-bf25-80060548d001,KIST,LNA,73948650,2,176,150,2223,176,10227,0.5,99.0,0.14339468,0.125,0.587101,0.125
3584f2e1-e562-4e4c-bf25-80060658d001,KIST,STA,137514500,2,1,152,3747,1,19781,0.53571427,97.0,0.13010952,0.125,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060658d001,KIST,SQA,445901915,2,1,106,3747,1,19983,0.53571427,91.0,0.14863795,0.14285715,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060658d001,KIST,NA,137280432,2,18,198,3747,18,19949,0.3198291,75.0,0.11895707,0.125,0.39245087,0.071428575
3584f2e1-e562-4e4c-bf25-80060658d001,KIST,IDA,162486308,2,11,178,3747,11,19963,0.36364856,74.0,0.12087524,0.125,0.38725615,0.071428575
3584f2e1-e562-4e4c-bf25-80060658d001,KIST,VITRIVR,519699540,2,0,158,3747,0,19336,0.53571427,95.0,0.12400629,0.1875,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060658d001,KIST,CLUSTER,218391259,2,111,208,3747,111,12407,1.2321429,97.0,0.1959752,0.125,9.5,0.071428575
3584f2e1-e562-4e4c-bf25-80060658d001,KIST,LNA,157746963,2,14,230,3747,14,19926,0.30699208,98.0,0.1178526,0.1875,0.3954279,0.071428575
3584f2e1-e562-4e4c-bf25-80060638d001,KIST,STA,108804385,2,1,174,3747,1,19781,0.53571427,97.0,0.12960038,0.125,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060638d001,KIST,SQA,221389764,2,1,106,3747,1,19983,0.53571427,93.0,0.14863795,0.14285715,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060638d001,KIST,NA,219170401,2,27,241,3747,27,19947,0.319829,74.0,0.119204946,0.125,0.39239943,0.071428575
3584f2e1-e562-4e4c-bf25-80060638d001,KIST,IDA,272820843,2,0,177,3747,0,19963,0.39532796,73.0,0.12090562,0.125,0.39532796,0.071428575
3584f2e1-e562-4e4c-bf25-80060638d001,KIST,VITRIVR,464195846,2,0,180,3747,0,19408,0.53571427,96.0,0.12294084,0.1875,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060638d001,KIST,CLUSTER,57748734,2,108,203,3747,108,12404,1.2321429,99.0,0.19424897,0.1875,9.5,0.071428575
3584f2e1-e562-4e4c-bf25-80060638d001,KIST,LNA,106831775,2,47,250,3747,47,19915,0.2857143,98.0,0.11796836,0.125,0.39504114,0.071428575
3584f2e1-e562-4e4c-bf25-80060648d001,KIST,STA,115510351,2,1,174,3747,1,19781,0.53571427,97.0,0.12989648,0.125,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060648d001,KIST,SQA,197152218,2,1,106,3747,1,19983,0.53571427,93.0,0.14863795,0.14285715,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060648d001,KIST,NA,117953382,2,14,212,3747,14,19948,0.3630178,75.0,0.11907391,0.1875,0.39188984,0.071428575
3584f2e1-e562-4e4c-bf25-80060648d001,KIST,IDA,104448440,2,3,178,3747,3,19963,0.37840593,75.0,0.120882735,0.125,0.39027888,0.071428575
3584f2e1-e562-4e4c-bf25-80060648d001,KIST,VITRIVR,456770895,2,0,180,3747,0,19371,0.53571427,96.0,0.12351306,0.125,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060648d001,KIST,CLUSTER,87225322,2,109,206,3747,109,12405,1.2321429,98.0,0.19507831,0.125,9.5,0.071428575
3584f2e1-e562-4e4c-bf25-80060648d001,KIST,LNA,283686623,2,43,250,3747,43,19922,0.2857143,96.0,0.11798486,0.1875,0.37738794,0.071428575
3584f2e1-e562-4e4c-bf25-80060718d001,KIST,STA,66438379,2,1,136,2613,1,13310,0.75,99.0,0.25301465,0.1875,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060718d001,KIST,SQA,90421327,2,7,100,2613,7,13324,0.75,99.0,0.31154308,0.1875,0.875,0.125
3584f2e1-e562-4e4c-bf25-80060718d001,KIST,NA,139430770,2,5,142,2613,5,13318,0.7139428,99.0,0.22954683,0.1875,0.7480548,0.125
3584f2e1-e562-4e4c-bf25-80060718d001,KIST,IDA,46929292,2,4,121,2613,4,13321,0.71340835,100.0,0.23264104,0.125,0.7450246,0.125
3584f2e1-e562-4e4c-bf25-80060718d001,KIST,VITRIVR,293012517,2,4,132,2613,4,13229,0.75,64.0,0.22893831,0.125,1.0,0.125
3584f2e1-e562-4e4c-bf25-80060718d001,KIST,CLUSTER,24883210,2,67,100,2613,67,7806,2.875,100.0,0.3932872,0.375,24.5,0.125
3584f2e1-e562-4e4c-bf25-80060718d001,KIST,LNA,152103321,2,8,142,2613,8,13315,0.6305986,99.0,0.22761789,0.125,0.7434917,0.125
3584f2e1-e562-4e4c-bf25-80060708d001,KIST,STA,199620180,2,481,182,2157,481,10000,0.25,98.0,0.1372625,0.1875,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060708d001,KIST,SQA,126963919,2,591,184,2157,591,10004,0.25,99.0,0.14290534,0.1875,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060708d001,KIST,NA,30606457,2,465,183,2157,465,10002,0.25,100.0,0.13625832,0.1875,0.6218797,0.125
3584f2e1-e562-4e4c-bf25-80060708d001,KIST,IDA,29406882,2,478,183,2157,478,10002,0.25,100.0,0.13654174,0.1875,0.6165719,0.125
3584f2e1-e562-4e4c-bf25-80060708d001,KIST,VITRIVR,236146033,2,458,183,2157,458,10001,0.25,71.0,0.13624887,0.125,1.0,0.125
3584f2e1-e562-4e4c-bf25-80060708d001,KIST,CLUSTER,18343424,2,158,181,2157,158,5819,0.875,100.0,0.23358825,0.125,9.5,0.125
3584f2e1-e562-4e4c-bf25-80060708d001,KIST,LNA,38485641,2,456,182,2157,456,10002,0.25,100.0,0.13597468,0.1875,0.5800941,0.125
3584f2e1-e562-4e4c-bf25-80060728d001,KIST,STA,52973730,2,1,136,2613,1,13310,0.75,100.0,0.253503,0.1875,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060728d001,KIST,SQA,59877596,2,7,100,2613,7,13324,0.75,100.0,0.31154308,0.1875,0.875,0.125
3584f2e1-e562-4e4c-bf25-80060728d001,KIST,NA,43443507,2,383,181,2613,383,13319,0.5,100.0,0.22967865,0.125,0.71620107,0.125
3584f2e1-e562-4e4c-bf25-80060728d001,KIST,IDA,53910730,2,17,124,2613,17,13321,0.6058848,100.0,0.23289424,0.125,0.71461487,0.125
3584f2e1-e562-4e4c-bf25-80060728d001,KIST,VITRIVR,241898917,2,5,96,2157,5,11734,0.75,67.0,0.19538307,0.1875,1.0,0.125
3584f2e1-e562-4e4c-bf25-80060728d001,KIST,CLUSTER,33410992,2,67,101,2613,67,7806,2.875,100.0,0.39444017,0.375,24.5,0.125
3584f2e1-e562-4e4c-bf25-80060728d001,KIST,LNA,96223707,2,340,201,2613,340,13316,0.5,99.0,0.22729999,0.1875,0.6339998,0.125
3584f2e1-e562-4e4c-bf25-80060758d001,KIST,STA,10844631,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0
3584f2e1-e562-4e4c-bf25-80060758d001,KIST,SQA,3095179,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0
3584f2e1-e562-4e4c-bf25-80060758d001,KIST,NA,5600249,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0
3584f2e1-e562-4e4c-bf25-80060758d001,KIST,IDA,3711962,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0
3584f2e1-e562-4e4c-bf25-80060758d001,KIST,VITRIVR,2108164,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0
3584f2e1-e562-4e4c-bf25-80060758d001,KIST,CLUSTER,19839678,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0
3584f2e1-e562-4e4c-bf25-80060758d001,KIST,LNA,15029901,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0
3584f2e1-e562-4e4c-bf25-80060738d001,KIST,STA,72776351,2,1,137,2613,1,13310,0.75,99.0,0.25421676,0.1875,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060738d001,KIST,SQA,126484751,2,7,100,2613,7,13324,0.75,99.0,0.31154308,0.1875,0.875,0.125
3584f2e1-e562-4e4c-bf25-80060738d001,KIST,NA,56682710,2,1,168,2613,1,13319,0.7388029,100.0,0.22979061,0.125,0.74229604,0.125
3584f2e1-e562-4e4c-bf25-80060738d001,KIST,IDA,155278520,2,1,121,2613,1,13321,0.73039424,99.0,0.23310177,0.125,0.7342049,0.125
3584f2e1-e562-4e4c-bf25-80060738d001,KIST,VITRIVR,467344032,2,5,134,2613,5,13212,0.75,62.0,0.23067097,0.1875,1.0,0.125
3584f2e1-e562-4e4c-bf25-80060738d001,KIST,CLUSTER,62345959,2,67,102,2613,67,7806,2.875,99.0,0.39584935,0.375,24.5,0.125
3584f2e1-e562-4e4c-bf25-80060738d001,KIST,LNA,108367494,2,341,188,2613,341,13316,0.5,99.0,0.22756727,0.1875,0.6802386,0.125
3584f2e1-e562-4e4c-bf25-80060748d001,KIST,STA,89119946,2,1,137,2613,1,13310,0.75,99.0,0.25455484,0.1875,0.75,0.125
3584f2e1-e562-4e4c-bf25-80060748d001,KIST,SQA,84051080,2,7,100,2613,7,13324,0.75,99.0,0.31154308,0.1875,0.875,0.125
3584f2e1-e562-4e4c-bf25-80060748d001,KIST,NA,68689493,2,0,123,2613,0,13319,0.7485781,99.0,0.22966222,0.125,0.7485781,0.125
3584f2e1-e562-4e4c-bf25-80060748d001,KIST,IDA,199323321,2,0,107,2613,0,13321,0.7480036,98.0,0.23325393,0.125,0.7480036,0.125
3584f2e1-e562-4e4c-bf25-80060748d001,KIST,VITRIVR,248016002,2,17,166,2613,17,13200,0.75,64.0,0.23133522,0.1875,1.0,0.125
3584f2e1-e562-4e4c-bf25-80060748d001,KIST,CLUSTER,46522277,2,68,103,2613,68,7806,2.875,100.0,0.39719447,0.375,24.5,0.125
3584f2e1-e562-4e4c-bf25-80060748d001,KIST,LNA,65329400,2,0,168,2613,0,13316,0.7589977,99.0,0.22724183,0.1875,0.7589977,0.125
3584f2e1-e562-4e4c-bf25-80060628d001,KIST,STA,150689606,2,1,174,3747,1,19781,0.53571427,97.0,0.12926094,0.125,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060628d001,KIST,SQA,364545043,2,1,106,3747,1,19983,0.53571427,92.0,0.14863795,0.14285715,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060628d001,KIST,NA,203071276,2,28,237,3747,28,19943,0.29867423,74.0,0.11934522,0.125,0.39247793,0.071428575
3584f2e1-e562-4e4c-bf25-80060628d001,KIST,IDA,68960643,2,0,171,3747,0,19963,0.4461722,75.0,0.12094874,0.125,0.4461722,0.071428575
3584f2e1-e562-4e4c-bf25-80060628d001,KIST,VITRIVR,462218996,2,0,166,2157,0,15285,0.53571427,57.0,0.12670335,0.125,0.53571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060628d001,KIST,CLUSTER,43911158,2,107,203,3747,107,12401,1.2321429,99.0,0.19332686,0.125,9.5,0.071428575
3584f2e1-e562-4e4c-bf25-80060628d001,KIST,LNA,117085282,2,46,250,3747,46,19910,0.2857143,98.0,0.118046276,0.1875,0.39625925,0.071428575
3584f2e1-e562-4e4c-bf25-80060818d001,KIST,STA,72978280,2,123,624,2733,123,10099,0.2857143,85.0,0.10367364,0.071428575,0.64285713,0.071428575
3584f2e1-e562-4e4c-bf25-80060818d001,KIST,SQA,90538478,2,135,209,2733,135,10207,0.5714286,85.0,0.11006453,0.071428575,0.78571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060818d001,KIST,NA,46487036,2,26,221,2733,26,10165,0.5700949,85.0,0.1064915,0.071428575,0.7835376,0.071428575
3584f2e1-e562-4e4c-bf25-80060818d001,KIST,IDA,36210969,2,55,223,2733,55,10202,0.56890285,85.0,0.10827735,0.107142866,0.78005683,0.071428575
3584f2e1-e562-4e4c-bf25-80060818d001,KIST,VITRIVR,201783122,2,60,184,2733,60,10117,0.5714286,98.0,0.11120604,0.071428575,1.0,0.071428575
3584f2e1-e562-4e4c-bf25-80060818d001,KIST,CLUSTER,24171019,2,280,227,2733,280,6753,0.5,89.0,0.15809906,0.14285715,3.9999993,0.071428575
3584f2e1-e562-4e4c-bf25-80060818d001,KIST,LNA,30570470,2,14,219,2733,14,10146,0.53098047,85.0,0.1054584,0.107142866,0.74614215,0.071428575
3584f2e1-e562-4e4c-bf25-80060858d001,KIST,STA,52014568,2,24,584,2710,24,10000,0.2857143,85.0,0.09954286,0.107142866,0.2857143,0.071428575
3584f2e1-e562-4e4c-bf25-80060858d001,KIST,SQA,22115846,2,101,193,2710,101,10108,0.5714286,85.0,0.10575782,0.107142866,0.78571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060858d001,KIST,NA,24899597,2,68,214,2710,68,10076,0.5,85.0,0.10280996,0.107142866,0.7781398,0.071428575
3584f2e1-e562-4e4c-bf25-80060858d001,KIST,IDA,20443057,2,62,201,2710,62,10103,0.5223025,85.0,0.104162686,0.071428575,0.7734103,0.071428575
3584f2e1-e562-4e4c-bf25-80060858d001,KIST,VITRIVR,243743410,2,72,171,2710,72,10025,0.5714286,98.0,0.10818668,0.071428575,1.0,0.071428575
3584f2e1-e562-4e4c-bf25-80060858d001,KIST,CLUSTER,17042044,2,185,188,2710,185,6687,0.5714286,89.0,0.15436135,0.14285715,3.9999993,0.071428575
3584f2e1-e562-4e4c-bf25-80060858d001,KIST,LNA,25492001,2,36,199,2710,36,10061,0.50000876,85.0,0.102046125,0.071428575,0.7033378,0.071428575
3584f2e1-e562-4e4c-bf25-80060808d001,KIST,STA,72370156,2,123,624,2733,123,10099,0.2857143,85.0,0.10365949,0.071428575,0.64285713,0.071428575
3584f2e1-e562-4e4c-bf25-80060808d001,KIST,SQA,155855004,2,135,209,2733,135,10207,0.5714286,84.0,0.11006453,0.071428575,0.78571427,0.071428575
3584f2e1-e562-4e4c-bf25-80060808d001,KIST,NA,57925930,2,49,219,2733,49,10161,0.5238279,85.0,0.10639461,0.071428575,0.7810128,0.071428575
3584f2e1-e562-4e4c-bf25-80060808d001,KIST,IDA,36632051,2,58,224,2733,58,10202,0.5531277,85.0,0.10829896,0.107142866,0.77632904,0.071428575
3584f2e1-e562-4e4c-bf25-80060808d001,KIST,VITRIVR,389255046,2,50,183,2733,50,10118,0.5714286,97.0,0.110700876,0.107142866,1.0,0.071428575
3584f2e1-e562-4e4c-bf25-80060808d001,KIST,CLUSTER,29130920,2,272,224,2733,272,6745,0.5,89.0,0.15717463,0.14285715,3.9999993,0.071428575
3584f2e1-e562-4e4c-bf25-80060808d001,KIST,LNA,59003990,2,40,216,2733,40,10138,0.50319266,85.0,0.10514606,0.107142866,0.7429409,0.071428575
3584f2e1-e562-4e4c-bf25-80060918d001,KIST,STA,17329542,2,1313,215,964,1313,3539,0.5,80.0,0.5063577,0.5,1.0,0.5
3584f2e1-e562-4e4c-bf25-80060918d001,KIST,SQA,23141695,2,66,150,964,66,3554,1.0,81.0,0.5126618,0.75,1.0,0.5
3584f2e1-e562-4e4c-bf25-80060918d001,KIST,NA,11467563,2,3,158,964,3,3552,0.99066436,81.0,0.50215167,0.75,0.9982791,0.5
3584f2e1-e562-4e4c-bf25-80060918d001,KIST,IDA,9730513,2,2,157,964,2,3553,0.98232013,81.0,0.5042334,0.5,0.9960159,0.5
3584f2e1-e562-4e4c-bf25-80060918d001,KIST,VITRIVR,41877412,2,6,176,964,6,3524,1.0,92.0,0.50383085,0.75,1.0,0.5
3584f2e1-e562-4e4c-bf25-80060918d001,KIST,CLUSTER,8046266,2,117,177,964,117,2173,2.0,86.0,0.8216751,0.5,24.5,0.5
3584f2e1-e562-4e4c-bf25-80060918d001,KIST,LNA,10936949,2,3,158,964,3,3547,0.7168632,81.0,0.5006595,0.5,1.0002571,0.5
3584f2e1-e562-4e4c-bf25-80060838d001,KIST,STA,73662498,2,123,624,2733,123,10099,0.2857143,85.0,0.10368778,0.071428575,0.64285713,0.071428575
3584f2e1-e562-4e4c-bf25-80060838d001,KIST,SQA,49850129,2,135,209,2733,135,10207,0.5714286,85.0,0.11006453,0.071428575,0.78571427,0.071428575
